id,label
3139,0
28891,0
27419,0
10379,0
1504,0
14424,0
13011,0
11571,0
23627,0
14201,0
1624,0
6530,0
20775,0
29685,0
3726,0
10425,0
3504,0
8530,0
29789,0
6950,0
27278,0
15681,0
3028,0
11582,0
21402,0
27535,0
5570,0
16738,0
16813,0
15256,0
15188,0
4687,0
2853,0
10812,0
1614,0
12121,0
4481,0
27818,0
23856,0
7631,0
13781,0
14589,0
8352,0
26770,0
11081,0
2874,0
18866,0
23560,0
28899,0
19045,0
28829,0
10066,0
15658,0
1368,0
12177,0
16195,0
23855,0
15137,0
21600,0
27594,0
27022,0
1721,0
10357,0
23580,0
3202,0
19241,0
4800,1
18479,0
14245,0
705,0
196,0
106,0
1259,0
28199,0
9593,0
20206,0
7502,0
19266,0
16098,0
31555,0
16099,0
11947,0
29192,0
5053,0
5280,0
5696,0
15083,0
28349,0
13901,0
13038,0
10530,0
2399,0
17993,0
29145,0
21269,0
10767,0
28911,0
11113,0
16084,0
14655,0
55,0
14311,0
10009,0
27797,0
19767,0
24545,0
18729,0
23234,0
10476,0
4089,0
2780,0
13896,0
10718,0
8665,0
5674,0
17513,1
16288,0
12229,0
2256,1
9401,1
1990,0
25959,0
26938,0
29714,0
5323,0
6514,0
25265,0
17945,0
8552,0
16205,0
9380,0
27342,0
2253,0
18629,0
20351,0
28372,0
11229,0
8719,0
25569,0
13929,0
4860,0
6270,0
7654,0
5687,0
22175,0
3879,0
8080,0
192,0
18277,0
14523,0
21175,0
18601,0
20702,0
19420,0
25299,0
29733,0
14313,0
19338,0
2213,0
21757,0
4508,0
7997,0
7525,0
4696,0
18344,0
30896,0
8201,0
14634,0
21665,0
2723,0
15555,0
27460,0
2016,0
4842,0
15414,0
27906,0
25783,0
2544,0
28473,0
19790,0
17138,0
24451,0
24750,0
29403,0
27179,0
18876,1
333,1
21369,0
12098,0
2362,0
13742,0
19777,0
25728,0
8594,0
4697,0
309,0
1139,0
28114,0
7207,0
6339,0
16136,0
12364,0
4808,0
30501,0
17568,0
27427,0
22161,0
20913,1
23569,0
25054,0
16737,0
8955,1
17515,0
31478,0
23029,0
8115,0
14416,0
5640,0
12472,0
27034,0
25150,0
2085,0
10233,0
25882,0
23451,0
7856,0
23722,0
19174,0
25559,0
9403,0
1663,0
11024,0
12690,0
73,0
7005,0
15195,0
13347,1
18423,0
27898,0
1910,0
2787,0
29176,0
17532,0
16839,0
6169,0
28224,0
25320,1
16550,0
23500,0
12549,0
18992,0
2713,0
18326,0
16233,0
11559,0
7663,0
12032,0
14065,0
14654,0
29749,0
3338,1
29852,0
31930,1
18263,0
14881,0
11431,0
21996,0
96,0
22635,0
23248,0
13385,0
21726,0
26825,0
8132,0
700,0
9825,0
31135,0
26748,1
10034,0
5353,0
14255,0
23013,0
4796,1
29037,0
15405,1
1233,0
30969,0
25001,0
16434,0
22912,0
18319,0
4889,0
18543,0
25861,0
29814,0
11750,0
19898,0
27927,0
11656,0
10629,0
728,0
31816,0
4025,0
16051,0
13505,0
15493,0
22679,0
2663,0
12247,0
31819,0
20458,1
11176,0
7332,0
5447,0
20642,0
4503,0
20328,0
6990,0
30294,1
5641,0
2294,0
30972,0
25943,1
2506,0
22469,0
1390,0
8354,0
13326,0
1638,0
30853,0
21367,1
19327,0
24380,0
15059,0
20664,0
1351,0
14111,0
17930,0
22100,0
15760,0
19639,1
27367,0
24631,0
29735,0
14505,0
23053,0
24640,0
2967,0
15894,0
24849,0
23418,0
3172,0
31331,0
2917,0
28123,0
12307,1
22109,0
8843,0
14301,0
30440,0
10013,0
10419,0
31408,1
6350,0
15922,0
22881,0
23427,0
30587,0
13023,1
103,0
7730,0
18957,0
25472,0
30047,0
9725,0
11552,0
5314,0
13148,0
27271,0
4441,0
30181,0
6550,0
6068,0
2811,0
19630,0
2160,0
28299,0
18873,0
24922,0
28569,0
20849,0
5562,0
10790,0
26713,0
26977,0
23226,0
12832,0
21680,0
27045,0
17444,0
2163,0
12344,0
22829,0
26024,0
14078,0
22536,0
6158,0
20526,0
11706,0
11481,0
2090,0
18748,0
21,0
12622,0
2200,0
13527,0
29326,0
27178,0
4400,0
4925,0
8898,1
25867,0
24383,0
10829,0
5515,0
23192,0
25233,1
15172,0
30631,0
13064,0
786,0
28002,0
21232,0
8143,0
9666,0
31649,0
15914,0
13039,0
23216,0
16181,0
16392,0
27823,0
21978,0
31817,0
5028,0
10704,0
10644,0
13055,0
31663,0
17398,0
3801,0
30824,0
18305,0
26375,0
20214,0
21511,0
29346,0
23977,0
28456,0
676,0
20900,0
16764,0
5618,0
13618,0
27142,0
20952,0
19923,0
13928,0
13964,0
28247,0
17275,0
28197,0
13126,0
23390,0
20579,0
12042,0
23061,0
357,0
868,0
5338,0
9760,0
18905,0
13647,0
9872,0
19947,0
1287,0
21535,0
6935,0
19029,0
29185,0
1543,0
24224,0
8515,0
14821,0
12296,0
11642,0
7274,0
12788,0
29785,0
3896,0
14217,0
26866,0
16548,0
15827,0
12585,0
26447,0
30329,0
31840,0
14730,0
1858,0
8097,0
31742,0
3886,0
11124,0
22756,0
7107,0
17508,0
6469,0
29562,0
23386,0
26643,0
20347,0
22136,0
12292,0
17204,0
16492,0
13184,0
23656,0
19544,0
653,0
2410,0
3366,0
16734,1
14867,1
29906,0
19871,0
1513,0
29111,0
18257,0
7605,0
27537,0
24185,0
12197,0
15103,0
2690,0
16818,0
28161,0
30244,0
6942,0
16319,0
27215,0
20636,0
14115,0
14427,0
3097,0
24013,0
16544,0
8482,0
28712,0
2284,0
16530,0
27195,0
8889,0
12952,0
10853,1
2549,0
10410,0
9885,0
8127,0
9096,0
18827,0
24249,0
2114,0
12340,0
20973,0
3375,0
9432,0
31280,0
12430,0
5625,0
19037,0
12755,1
387,0
9448,0
29477,0
7745,0
6180,0
11043,0
28867,0
8744,0
23279,0
3751,0
12903,0
2814,0
12628,0
4655,0
18014,0
12175,0
3720,0
23559,0
15152,0
3037,0
31142,0
17039,0
21397,0
19536,0
1377,0
24882,0
1330,0
16610,0
18318,0
14458,0
24411,0
20972,1
26355,0
7311,0
4738,0
9512,0
29314,0
5612,0
13180,0
181,0
20261,0
8900,0
20002,0
2318,0
28724,0
4966,0
26280,0
17195,0
8967,0
11141,0
13902,0
5636,0
20440,0
19698,0
28142,0
25595,0
24286,0
31490,0
19723,0
15799,0
21848,0
24376,0
11776,0
11056,0
19487,0
8570,0
5440,0
27916,0
28264,0
30157,1
28666,0
26269,0
1626,0
22330,0
30674,0
13115,1
24673,0
764,0
14519,0
1455,0
9103,0
14439,0
23,0
23114,0
8499,0
621,0
23241,0
20371,0
21375,0
20925,0
5804,0
18993,0
25313,0
2201,0
1645,0
2725,0
1183,0
28273,0
9560,0
31117,0
9017,0
16033,0
30117,0
8788,0
8112,0
14141,0
25261,0
14166,0
5695,0
928,0
11665,0
15238,0
26452,0
17478,0
13279,1
13251,0
28157,0
9702,0
3128,0
10203,0
15483,0
7910,0
18378,0
3103,0
16547,0
6807,0
9845,0
25098,0
26100,0
1486,0
16142,0
21923,0
13155,0
2939,0
11077,0
17942,0
22937,0
24346,0
6338,0
26524,0
5974,0
20625,0
17003,0
28777,0
10663,0
20862,0
31587,0
26405,0
11192,0
7984,0
11707,0
29491,0
25264,0
31093,0
5083,0
8769,0
11075,0
24480,0
14897,0
4949,0
5846,0
24132,0
27920,0
25214,0
6879,0
1558,0
1006,0
13718,0
21554,0
242,0
20701,1
10781,0
23422,0
31435,0
12738,0
20388,1
24857,0
29715,0
17015,0
10676,0
10110,0
30848,0
17642,0
26349,0
2905,1
10011,0
27245,0
29984,0
18317,0
579,0
13063,0
6667,0
826,0
28812,0
7282,1
11807,0
25391,0
24133,0
16012,0
6782,0
12199,0
3894,0
27558,0
6526,0
22265,0
2434,0
13992,0
24463,0
31422,1
5863,0
22266,0
27528,0
5854,0
19408,0
29029,0
12567,0
17100,0
31111,0
31905,0
10264,0
4406,0
17796,0
16642,0
26091,0
10317,0
7357,0
4268,0
16497,0
954,0
12111,0
9161,0
18602,0
31384,0
12995,0
24187,0
31186,0
2869,0
20518,0
4777,0
9668,0
3982,0
15926,0
13938,0
31363,0
28095,0
13709,0
25538,0
25277,0
391,0
31440,0
56,0
28005,0
4113,0
30223,0
5445,0
30785,0
11201,0
6974,0
13624,0
14428,0
26867,0
10817,0
31262,0
28133,0
26362,0
5160,0
27475,0
5148,0
30027,0
9536,0
18475,0
17868,0
4123,0
5928,0
11059,0
30417,0
31697,0
6998,0
13072,0
4043,0
13002,0
19011,0
2414,0
25209,0
24708,0
24530,0
138,0
8290,1
4913,0
4528,0
21117,0
11475,0
18190,0
19346,0
27788,0
13360,0
12461,0
16165,0
25386,0
24250,0
1383,1
25531,0
21568,0
15804,0
20904,0
28732,0
24583,0
8396,0
3662,0
4091,0
25140,0
6003,0
3493,0
19070,0
8880,0
2439,0
10739,0
19700,0
5462,0
22860,0
11543,0
27827,0
27108,0
12955,0
28296,1
19172,0
19720,0
26698,0
28321,0
14733,0
3711,0
20490,0
25446,0
21350,0
27759,0
21814,1
20639,0
1588,0
24115,0
14755,0
26333,0
2666,0
4150,0
10858,0
13643,0
1676,0
26660,0
26301,0
12024,0
27536,0
2480,0
5400,0
9607,0
4569,0
20122,1
13596,0
25284,0
6605,0
18349,0
24529,0
16765,0
1385,0
27724,0
8126,0
9317,0
30951,0
30191,0
27300,0
5729,0
31496,0
31705,0
15512,0
30817,0
966,0
3177,0
1348,0
30065,0
12324,0
18913,0
8175,0
23660,0
12457,0
23317,0
18833,0
17937,0
21712,0
18384,0
1962,0
24339,0
12637,0
2843,0
24175,0
3478,0
19140,0
26516,1
19175,0
12735,0
7040,1
13623,0
3190,0
24898,0
22692,0
4972,0
6193,0
6538,1
28195,0
16754,0
26767,0
25192,0
23070,0
15900,0
8547,0
27267,0
3345,0
942,0
8473,0
5287,0
6977,0
1247,0
544,0
27965,0
24442,0
17219,0
1343,0
27352,0
14802,0
5406,0
23125,0
5615,0
25182,0
10025,0
20564,0
15893,0
22891,0
12728,0
12231,1
19775,0
9874,0
25824,0
6043,0
30416,0
4491,0
23593,0
16381,0
11005,0
16275,0
16386,0
7964,0
7133,0
9404,0
12129,0
31770,0
8564,0
20632,0
2604,0
8557,0
10922,0
16951,0
30185,0
25994,0
31800,0
1340,0
10226,0
25734,0
4807,0
27700,0
6224,0
7851,0
5932,0
24112,0
19249,0
7983,0
27892,0
14079,0
6963,0
23290,0
10805,1
10692,0
31785,0
23901,0
19301,0
9818,0
19082,0
17181,1
30121,0
2334,0
9903,0
16630,0
4249,0
30984,0
15812,0
13973,0
25116,0
29291,0
13117,0
19060,0
29543,0
7023,0
20949,0
16633,0
1423,0
6952,1
19547,0
27431,0
2005,0
30162,0
16379,0
13313,0
30584,0
15652,0
5590,0
7696,0
19113,0
9190,0
30470,0
15813,0
30215,0
14242,0
22257,0
25537,0
28865,1
23102,0
12631,0
16727,0
16625,0
13739,0
12407,0
5241,1
6288,0
17254,0
10982,0
17824,1
30411,0
5675,0
971,0
29684,0
8374,0
28897,0
28371,0
5769,0
15480,0
31380,0
19245,0
19120,0
38,0
23032,0
18496,0
10138,0
31748,0
3417,0
6240,0
20737,0
30644,0
25176,0
22047,1
25592,0
4548,0
20816,0
26199,0
29453,0
19165,0
27494,0
30660,0
29628,0
3348,0
28986,0
7955,0
21064,0
2381,0
4502,0
31565,0
27055,0
27630,0
10682,0
20208,0
18208,0
18418,0
20482,0
19555,0
20528,0
16674,0
21360,0
26604,0
2569,0
15180,0
22371,0
11370,0
30007,0
18919,0
1198,0
6693,0
25341,0
2775,0
3788,0
3005,0
25470,0
8778,0
26620,0
9402,1
31961,0
27403,0
5498,0
17713,0
7571,0
16457,0
23670,0
10401,0
19754,0
5505,0
15781,0
30391,0
29307,0
321,0
30755,1
11800,0
13324,0
1466,0
16837,0
12183,0
25145,1
19075,0
5343,0
1080,0
27401,0
4138,0
31096,0
23463,0
5272,0
6669,0
26476,0
2496,0
31756,0
21748,0
19482,0
10934,0
8632,0
1190,0
20074,0
130,0
31480,0
23892,0
5154,0
9751,0
24969,0
16872,1
17933,0
2868,0
27613,0
17139,0
28545,0
9439,0
29604,0
29416,0
3516,0
30435,0
9062,0
19867,0
18388,0
1685,0
28740,0
17631,0
4819,0
16171,0
13423,0
98,0
4928,0
27800,0
2299,0
17126,0
30218,0
29658,0
6518,0
20801,0
3213,0
1740,0
7811,0
30743,0
12156,0
16425,0
16419,0
17906,0
8871,0
24761,0
25183,0
1252,1
17503,0
11714,0
3904,0
22413,0
9254,0
7192,0
5291,0
29444,0
23776,0
14926,0
9628,1
4944,0
13962,0
14221,0
13873,0
18654,0
1025,0
24763,0
24364,0
13028,0
15123,0
3993,0
28230,0
15432,0
2740,0
17749,0
3175,0
12099,0
22579,0
27418,1
10195,1
19103,0
14431,0
27675,0
31892,0
22267,0
25114,0
21746,0
20305,0
18243,0
22960,0
1847,0
27817,0
13668,0
12347,0
1356,0
17734,0
18258,0
4267,0
31522,0
27672,0
14055,0
17210,0
12673,0
12881,0
18025,0
18434,0
21237,0
27793,0
4417,0
22355,0
28541,0
27702,0
19108,0
24663,0
17915,0
25780,0
2596,0
19089,0
30979,1
3080,0
23036,0
6403,1
7120,0
887,0
3289,0
78,1
27440,0
7786,0
4408,0
15096,0
17113,0
9187,0
23633,0
22646,0
8492,0
30187,0
27871,0
10117,0
27569,0
3702,0
18230,0
26458,0
17270,0
29870,0
17441,0
5289,0
3333,0
12200,0
26292,0
27610,0
7913,0
4694,0
28910,0
24805,0
5788,0
13793,0
6074,0
7131,0
6243,0
30486,0
30612,0
22211,0
22504,0
8063,0
8660,0
2971,0
18283,1
4346,0
16532,0
17711,0
25598,0
6983,0
29039,0
18611,0
26784,0
6915,0
24194,0
25103,0
25902,0
19184,1
5568,0
14475,0
9178,0
19631,0
31815,0
10045,0
31797,0
17882,0
26637,0
7834,0
2633,0
31054,0
14316,0
18133,1
1827,0
12409,0
17226,0
15721,0
27749,0
10456,0
6747,0
13094,0
3112,0
24895,0
14208,0
15132,0
27585,0
20587,0
27233,0
26557,0
26963,0
11609,0
698,0
24704,0
14119,0
5533,0
3753,0
15732,0
9479,0
25572,0
26664,1
13379,0
16067,0
16860,0
25724,0
30406,0
8068,0
25177,0
22014,0
3756,0
29938,0
1056,0
1174,0
912,0
8163,0
8621,0
1211,0
20687,0
24000,0
276,0
12638,0
8017,0
2606,0
6895,0
26025,0
26124,0
2822,0
12876,0
1853,0
5149,0
22771,0
29932,0
31822,0
25297,0
16463,0
12118,0
6537,0
12791,0
10914,0
17297,0
9694,0
2491,0
24779,0
1975,0
7985,0
24333,0
25179,0
14992,0
22556,0
16894,0
6002,0
22780,1
21458,0
4855,0
8135,0
4323,0
8187,0
1880,0
21214,0
25010,0
21644,0
28849,0
18521,0
3572,0
8642,0
23528,0
19714,0
4160,0
28837,0
18414,0
25865,0
15243,0
7058,0
20288,0
21887,0
9123,0
16343,0
238,0
21421,0
17416,1
19015,0
15547,0
1271,0
2449,0
31498,0
29153,0
7245,0
11558,0
16635,0
24335,0
5243,0
19371,0
16417,0
23611,0
27238,0
14709,0
29494,0
4656,0
31700,0
16152,1
24842,0
10480,0
2212,0
19368,0
6059,0
12420,0
20690,0
22838,0
22528,0
11694,1
21408,0
18770,0
26897,0
24056,0
16042,0
24038,0
2024,0
14049,0
6214,0
25622,0
31548,0
14631,0
329,0
27405,0
13298,0
13338,0
15111,0
19973,0
29496,0
16450,0
11266,0
29086,0
10689,0
3842,0
17528,0
27006,1
29300,0
14194,0
12436,0
31276,0
10490,0
14407,0
29139,0
11339,0
26544,0
1922,0
19426,0
18512,0
15159,0
28366,0
19133,0
11384,0
12151,0
14377,1
12754,0
3218,0
11912,0
21891,0
27048,0
10864,0
17227,0
23009,0
19768,0
12465,0
7177,0
20857,0
20917,0
31196,0
16522,0
10242,0
12349,0
31955,0
31134,0
13469,1
2776,0
9480,0
6840,0
27282,0
18307,0
11432,0
13936,0
30453,0
26542,0
27542,1
27171,0
25083,0
6554,0
2379,0
16079,0
8685,0
10384,0
2197,0
20132,0
8583,0
4033,0
1830,0
759,0
18776,0
6081,0
14973,0
1458,0
27625,0
31335,0
5797,0
26023,0
7906,0
6716,0
21654,0
13700,0
30725,0
15808,0
22659,0
21352,0
27137,0
19968,0
25542,0
4418,0
15832,0
24020,0
1440,0
26984,0
9446,0
27281,0
19668,0
1844,0
29278,0
30994,0
18019,0
5355,1
14137,0
3632,0
30937,0
20686,0
31181,0
11065,0
6787,0
25336,1
29154,0
20185,0
31195,0
8275,0
21163,0
6302,0
20634,0
17525,0
29677,0
6172,0
17201,0
10287,0
16007,0
15418,0
16196,0
21244,0
15406,0
5043,0
24586,0
13513,0
24116,0
20626,0
22754,0
28352,0
24740,0
27116,0
14549,0
17087,0
16010,0
1028,0
27530,0
7931,0
28437,0
11117,0
2733,0
10640,1
5230,0
1700,0
13426,1
848,0
29897,0
14020,0
24107,0
11345,0
30633,0
19066,0
10436,0
16824,0
30514,0
19125,0
29896,0
150,0
28170,0
13805,0
7180,0
15618,0
30618,0
23224,0
2458,0
5348,0
8869,0
16605,0
28481,0
12613,0
7181,0
17598,0
17134,0
15825,0
28982,0
22291,0
24492,0
3977,0
13278,0
20286,0
26708,0
1509,0
1204,0
16632,0
924,0
3387,0
31174,0
22743,0
21116,0
11305,0
3136,0
17386,0
271,0
7187,0
8756,0
20684,0
26263,0
16968,0
27848,0
4772,0
8658,0
13196,0
10634,0
15995,0
4499,0
20235,0
18436,1
10114,0
5392,0
12935,0
10539,0
547,0
28442,0
26690,0
1427,0
5074,0
4413,0
27720,0
22934,0
3244,0
9723,0
26380,0
31028,0
12636,0
13963,0
1602,0
8161,0
7443,1
5357,1
23897,0
25490,0
1945,0
10529,0
2061,0
11323,0
22424,0
30906,0
18182,0
20829,1
30722,0
10263,0
18174,0
3078,0
6867,0
20223,1
25393,0
17771,0
29417,0
28465,0
12080,0
19542,0
17051,0
24906,0
3537,0
4186,0
14768,0
26045,0
20889,0
15163,0
11139,0
23205,0
23536,0
668,0
23170,0
9080,1
27421,0
2904,0
22968,0
25239,0
18929,0
17961,0
24514,0
22620,0
16489,0
8265,0
21825,0
19291,0
6797,0
8141,0
29546,0
11501,0
5179,0
5350,0
10647,0
30871,0
29023,0
26941,0
18886,1
22874,0
15379,0
31824,0
23399,0
28754,0
27327,0
27651,0
6344,0
29011,0
23599,0
6888,0
4832,0
6649,0
2783,0
3292,0
7114,0
17486,0
872,0
15199,0
1746,0
8023,0
3237,0
15151,0
28447,0
9682,0
26416,0
13619,0
29296,0
29806,0
12687,0
21706,1
12662,0
31471,0
30322,0
21835,0
28138,0
16982,0
1649,0
22262,0
29408,0
2146,0
24325,0
28671,0
27987,1
27704,0
27637,0
12712,0
20295,1
21844,0
7124,0
13738,0
26817,0
17776,0
14013,0
8140,0
6090,0
14228,0
8263,0
23988,0
11480,0
11154,0
25663,0
25151,1
27683,0
3538,0
5417,0
12801,0
17571,0
18720,0
5780,0
4726,0
29243,0
31154,0
5584,0
14444,0
25692,0
8096,0
11701,0
1497,0
8362,0
31346,0
14866,0
16695,0
1891,0
19519,0
11244,0
6527,0
22163,0
613,0
25851,0
17206,0
13418,0
7365,0
11018,0
28064,0
14969,0
13444,0
34,0
21487,0
5145,0
6937,0
3582,0
1737,0
5284,0
8635,0
20299,0
13177,0
17698,0
10826,0
14578,0
8827,0
5312,0
1715,0
17351,0
12431,0
16683,0
19227,0
30925,0
3251,0
12597,0
12205,0
10569,0
15526,0
2719,0
22914,0
3901,0
5039,0
10715,0
12254,1
28061,0
14552,0
21550,0
15012,0
19721,0
28489,0
30923,0
24963,0
2469,0
4218,0
3785,0
1076,0
25354,0
16647,0
11009,0
7861,0
29125,0
10078,0
10492,0
26622,0
26570,0
2913,0
24566,0
22820,0
14317,0
18321,0
14530,0
27926,0
30604,0
21003,0
24266,0
25063,0
30468,0
25899,0
5141,0
2659,0
29275,0
16402,0
23210,0
31232,0
19459,0
19771,0
17391,0
18554,0
6748,0
8620,0
30614,0
28610,0
8591,0
9458,0
3635,0
3397,0
1313,0
14531,1
879,0
26776,0
28543,0
18125,0
1960,0
2828,0
405,0
7430,0
3430,0
9383,0
2930,1
10169,0
13548,1
22347,1
10290,0
26384,0
20995,0
23509,0
8356,0
26455,0
6121,0
28975,0
12147,0
13453,0
6503,0
4821,0
16426,0
10504,0
29760,0
6816,0
27235,0
982,0
2329,0
3371,0
19314,0
22495,0
5743,1
10079,0
4606,1
26258,0
25037,0
25890,0
25303,0
22033,0
22631,0
4387,0
25477,1
23001,0
2120,0
5539,0
12652,0
6757,0
17489,0
5548,0
142,0
12378,0
1520,0
30594,0
14488,0
15215,0
1095,0
4607,0
14604,0
17563,0
29751,0
14757,0
25085,0
14216,0
2973,0
7640,0
15131,0
20107,0
31344,0
21621,0
702,0
13093,0
10454,0
28260,0
6179,0
6584,0
21610,0
22572,0
18065,0
11473,0
2628,0
20174,0
15567,0
26050,0
12517,0
24168,0
20050,0
18659,0
5377,0
12555,0
15214,0
21590,0
13660,1
19225,1
9440,0
29740,0
30839,0
287,0
31704,0
17196,0
18032,0
16329,0
2221,0
2806,0
29360,0
7085,0
3910,0
4664,0
19130,0
2113,0
20725,0
28303,0
5632,0
10996,0
14788,0
1352,0
18393,0
3396,0
10497,0
4603,0
31733,0
13523,0
23724,0
21719,0
15140,0
14822,1
6565,0
20935,0
23357,0
26148,0
28164,0
15869,0
23568,0
20809,0
24318,0
17419,0
6520,0
30066,0
6416,0
13530,0
9097,0
2642,0
28053,1
5553,0
6278,0
16183,0
19780,1
10330,0
29183,0
31255,0
1253,0
26370,0
28674,0
12911,0
21442,0
18233,0
27199,0
28271,0
20089,0
5311,0
18205,0
7518,0
19004,0
17619,1
17815,0
18223,0
14077,0
15608,0
10489,0
22367,1
21395,0
7471,0
4597,0
17430,0
23688,0
5542,0
21813,0
605,0
30399,0
5064,0
13580,0
25828,0
17338,0
15221,0
15945,0
16698,0
31784,0
11541,0
4515,0
11810,0
29742,0
23846,0
18178,0
21230,0
4124,0
28266,0
7600,0
13572,0
14477,0
1027,0
20375,0
14312,0
30723,0
6599,0
13364,0
24576,0
20338,0
686,0
14942,0
14438,0
4760,0
15144,0
26779,0
24840,0
316,0
9532,0
3918,0
610,0
11782,0
20896,0
22859,0
29902,0
5646,0
21074,0
13986,0
19879,0
3448,0
1672,0
26638,0
30040,0
29190,1
16646,0
4648,0
4574,0
10090,0
14082,0
25456,0
20783,0
11732,0
17422,0
5418,0
24542,0
5124,0
31289,0
20337,0
11813,0
3764,0
1747,0
25949,0
1379,0
3411,0
21423,0
25564,0
30413,0
18298,0
10234,0
11824,0
24320,0
12275,0
22458,0
10555,0
27949,0
19145,0
19637,0
703,0
26863,0
8322,0
7106,0
10513,0
4174,0
9752,0
6303,0
7271,0
15850,0
30193,0
13263,0
27326,0
6940,0
753,0
31874,0
17802,0
14625,0
27541,0
30767,0
26222,1
20942,0
11004,0
26316,0
10035,0
10111,0
12164,0
30410,0
30216,0
19381,0
24932,0
6489,0
20304,0
14026,0
16603,0
13528,0
22360,1
9318,0
30828,0
11366,0
28598,0
23416,0
22843,0
22628,0
6424,0
15960,0
21663,0
27008,0
8811,0
29775,0
10560,0
24823,0
17447,0
16712,0
26261,1
20915,0
24624,1
8857,0
6784,0
28590,0
22577,0
23709,0
24894,0
3279,0
6885,0
11815,0
9373,0
25008,0
939,0
13782,0
2400,0
31652,0
1500,0
24637,0
26430,0
17724,0
11142,0
22773,0
28996,0
7924,0
17247,0
11725,0
15363,0
28965,0
28942,0
6958,0
28579,0
29209,0
8514,0
10727,0
234,0
26031,0
2889,0
7685,0
25896,0
11551,0
31577,0
19018,0
1819,0
4737,0
17737,0
16838,0
31252,0
22745,0
11071,0
9150,0
26552,0
4722,0
2300,0
16445,0
19874,0
19283,0
8596,0
21650,1
17052,1
31573,0
1935,1
23168,0
31395,0
29303,0
19645,0
9312,0
28881,0
12402,0
3151,0
8561,0
11705,0
11535,0
6548,0
14931,0
11918,0
7440,0
29189,0
31593,0
3834,0
14399,0
17077,0
4028,0
26986,0
7613,0
30996,0
24044,0
5970,0
21296,0
25697,0
20750,0
8106,0
17916,0
11072,0
11827,0
4987,0
8651,0
17902,0
26950,0
23871,0
26535,0
31445,0
18314,0
1087,0
2360,0
9381,0
9127,0
20621,0
14187,0
30677,0
30136,0
2199,0
7637,0
20436,0
17029,0
10879,0
15002,0
29673,0
31644,0
26936,0
25985,0
26865,0
15713,0
28232,0
5213,0
11733,0
24980,0
12068,0
24776,1
3045,0
29089,0
8885,0
17248,0
19036,0
13232,0
28800,0
20242,0
17543,0
3604,0
6064,0
8848,0
29899,0
25797,0
20779,0
26522,0
25029,0
4782,0
7376,0
30781,0
21925,0
26597,0
18374,0
5958,0
226,0
3458,0
17955,0
28827,0
30844,0
4771,0
23342,0
24190,0
5852,0
30105,0
19810,0
19372,0
110,0
27110,0
26350,0
30336,0
26756,0
22453,0
16321,0
9765,0
19577,0
31739,0
13807,0
21090,0
3613,0
6274,0
6444,0
5046,0
25999,0
16444,0
7572,0
21768,0
19945,0
24869,0
8035,0
15169,0
21697,0
11517,0
573,0
23654,0
15921,0
14695,0
3712,0
7540,0
2731,0
23218,0
3302,1
12108,0
18973,0
31921,0
8371,0
18812,0
16364,0
6443,0
1829,0
20420,0
27011,0
5082,0
6011,0
6576,0
16340,0
20946,0
14907,0
9020,0
27151,0
12868,0
6750,0
30543,0
17472,0
14979,0
21818,0
26812,0
29420,0
14222,0
13244,0
8540,0
5610,0
19323,0
20645,0
11060,0
13922,0
8205,0
30724,0
6336,0
11743,0
24938,1
493,0
7836,0
29571,0
8283,0
14645,0
27750,0
9151,0
21099,0
17018,0
23235,0
18157,1
19434,0
21897,0
9249,0
25242,0
18644,0
12045,0
2765,0
1225,0
15270,0
30862,0
3777,0
1542,1
10813,0
29279,0
25443,0
28628,0
30033,0
8149,0
29356,0
11817,0
28501,1
18619,0
24868,0
27054,0
19748,0
4023,0
25688,0
11628,0
2678,0
12600,0
9671,1
3157,0
6041,0
31876,0
5480,0
24032,0
8968,0
8914,1
15742,0
30766,0
1934,0
18558,0
3570,0
10174,0
23097,0
3470,0
20143,0
8588,0
9635,0
10860,0
28842,0
7285,0
492,1
20151,0
12569,0
3608,0
15886,0
10301,0
7873,0
16269,1
2810,0
23169,0
221,0
16952,0
7519,0
30287,0
28552,0
160,0
6435,0
18595,0
8883,0
8227,0
16197,0
15112,0
19623,0
21347,0
19707,0
30192,0
8116,0
25613,0
15328,0
1864,0
578,0
11164,0
14335,0
31479,0
10155,0
30856,0
2906,0
31219,0
7366,0
25540,0
1578,0
9542,0
26601,0
9061,0
25356,0
13215,0
10080,0
14747,0
15128,0
16655,0
30796,0
2247,0
25588,0
27087,0
27663,0
21372,0
20708,0
10381,0
22565,0
16347,0
13908,0
26169,0
30954,0
8357,0
22624,0
23136,0
23957,1
14004,0
7704,0
20412,0
527,1
18894,0
3509,0
10711,0
19971,0
31016,0
1664,0
24177,1
13485,0
16180,0
26995,0
6480,0
11578,0
5755,0
21453,0
8925,0
21263,0
22648,0
31371,0
12742,0
9758,0
26702,0
9866,0
17861,0
19640,0
31035,0
14647,0
19662,0
18185,0
16339,0
11699,0
9352,0
17881,0
2817,0
9918,0
23764,0
30289,0
2789,0
14832,1
9091,0
9898,0
22665,0
4290,0
6268,0
31162,0
5944,0
431,0
28150,0
286,0
26000,0
25821,0
506,0
23348,0
29485,0
16295,0
26672,0
29796,0
1382,0
28846,0
2499,0
17605,0
26159,0
31315,0
9561,0
17130,0
2055,0
11362,0
29476,0
20486,0
1290,0
11546,0
2827,0
29121,0
4901,0
2219,0
315,0
9207,0
9881,0
24236,0
23012,0
